id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin
32,bairesdev,,2021-02-12,'Be part of the fastest-growing technology solutions company in Latin America. Join us and work on innovative and challenging projects that will boost your career. Click here to check out our open positions: https://lnkd.in/dBfiC8Z',42,0,0,,linkedin
33,bairesdev,,2021-02-12,'Welcome aboard!Rodrigo Cirne de Oliveira - Paulo Daniel Carneiro - Jeniffer Carvalho - Luis Mascotto - Raphael Maia#NewTeam',94,2,0,#NewTeam',linkedin
34,bairesdev,,2021-02-12,'Increase your income with our Referral Program. You can easily join by following 3 steps. Find out more details here: https://lnkd.in/dSvGVgC#ReferralProgram #Partners',44,0,0,"#ReferralProgram, #Partners'",linkedin
35,bairesdev,,2021-02-26,'Get access to the best Software Engineers in the industry. Our expert Dedicated Teams can start delivering technology solutions and value immediately. https://lnkd.in/e-_xHSk',39,0,0,,linkedin
36,bairesdev,,2021-02-12,"'We are looking for Python Developers to join our team!• 5+ years of practical experience in Python and Django development.• Experience in development with object-oriented programming is desirable.• Development experience using other programming languages.• Good skills with XML and relational databases (Oracle / MS SQL / MySQL).• Strong professional experience working with large data structures (including XML) and algorithms.• Advanced English level.If you are interested, please click here and apply: https://lnkd.in/dBxaBtH#JobSearch #Python'",66,3,0,"#JobSearch, #Python'",linkedin
37,bairesdev,,2021-02-19,"""Getting users to actually submit bug reports can be an exercise in futility—but it doesn't have to be that way. Take a look at this new article by Robert Butler, Senior Engagement Manager at BairesDev, where he goes over several techniques to encourage bug reporting in your company: https://lnkd.in/gpEnKWx#BugReporting #SoftwareDevelopment""",23,0,0,"#BugReporting, #SoftwareDevelopment""",linkedin
38,bairesdev,,2021-02-19,"'Unfortunately, bugs are an all-too-common occurrence in software of all types, from apps to systems to programs. Find out why bugs occur and what you can do to prevent them in this new article by Michael Warren, Sales Channel Representative at BairesDev: https://lnkd.in/dnCkRXa#Bugs #SoftwareDevelopment'",36,0,0,"#Bugs, #SoftwareDevelopment'",linkedin
39,bairesdev,,2021-02-19,"'We are looking for Ruby On Rails Developers to join us!• 5+ years of experience working with RoR.• Solid experience in Software Engineering.• Full Stack roles are expected to have outstanding skills in Front End: HTML5, CSS3, JavaScript (and FWS as Angular and React, mainly), etc.• Advanced level of English.If you are interested, please click here and apply: https://lnkd.in/dWcxSTn#Jobs #RubyOnRails'",32,0,0,"#Jobs, #RubyOnRails'",linkedin
40,bairesdev,,2021-02-03,"'We are looking for QA Automation Senior Engineers to join our team!• 5+ years of experience in automated testing.• Good skills with C, C ++, Java, and Python.• Deep knowledge of Unix and Linux environments.• Advanced English level.If you are interested, please click here and apply: https://lnkd.in/ddEFd33#Jobs #QA'",38,2,0,"#Jobs, #QA'",linkedin
41,bairesdev,,2021-02-03,"""The latest developments in tech and the new approach to work have made agility a priority for businesses. According to Nacho De Marco, BairesDev's CEO, the best way to achieve that is by embracing Digital Acceleration—and 2021 is the perfect year to do so. Find out how your company can become a tech company in his latest article: https://lnkd.in/dvDGHNc#DigitalAcceleration #TechCompany""",36,0,0,"#DigitalAcceleration, #TechCompany""",linkedin
42,bairesdev,,2021-02-19,'Welcome to our newest team members!Gilberto Martins - Celestino Daniele - Willian Paulo de Paula - carolina Abreu de paula - Alonso Esteban García Soric#NewTeam',108,7,0,#NewTeam',linkedin
43,bairesdev,,2021-02-03,"""Welcome to our newest team members!Carim Fadil - Yamil Bracho - Rafael Simples - Anyelo Almánzar Mercedes - Juan Nicolás Arellana D'Aleman#NewTeam""",115,4,0,"#NewTeam""",linkedin
44,bairesdev,,2021-02-03,"""Is it time to embrace a new approach to talent? After a year driven by digital acceleration, the upcoming post-pandemic era will most likely bring new challenges and opportunities for businesses around the world. Take a look at this new article by Nacho De Marco, BairesDev's Co-Founder and CEO, to find out: https://lnkd.in/dDTzYNb#RemoteWork #DigitalAcceleration""",39,1,0,"#RemoteWork, #DigitalAcceleration""",linkedin
45,bairesdev,,2021-02-19,"""It's no secret that most users will make very quick judgments about your website. That means that first (and immediate) impressions are crucial. Find out how you can improve your website's engagement in this new article by Melisa Cabrera, Global Account Manager at BairesDev: https://lnkd.in/dcBHYtY#Website #Engagement""",29,0,0,"#Website, #Engagement""",linkedin
46,bairesdev,,2021-02-12,"'Gamification is the application of game-design principles and ethos as well as gaming mechanics to non-gaming contexts. Follow David Russo, Sales Executive at BairesDev, as he takes a deep dive into how you can gamify your user experience: https://lnkd.in/dAKZQjm#Gamification #UX'",46,0,0,"#Gamification, #UX'",linkedin
47,bairesdev,,2021-02-03,"'Edward ""E.B."" Batten, BairesDev\'s VP of Growth, will be a panelist at the upcoming Quartz Workshop ""How to Support Workplace Morale and Motivation""! Join E.B. and other experts as they discuss how you can improve workplace morale at the individual and company-wide levels. And, yes, it goes way beyond coffee and inspirational quotes. Click here to learn more: https://lnkd.in/d-zjZMB#Workshop #Morale #Motivation'",4,0,0,"#Workshop, #Morale, #Motivation'",linkedin
48,bairesdev,,2021-02-19,"'If you are looking to create amazing technology solutions for some of the most important companies in the world, we invite you to check our open positions and join our team! https://lnkd.in/dBfiC8Z'",47,0,0,,linkedin
49,bairesdev,,2021-02-19,"'In 2021, you\'ll need a solid, cohesive strategy for developing and perfecting great apps. Check out these 11 tips on how to perfect your App Strategy by Edward ""E.B."" Batten, EVP of Growth at BairesDev: https://lnkd.in/dd6NPy3#App #Strategy'",33,0,0,"#App, #Strategy'",linkedin
50,bairesdev,,2021-02-03,"'Custom software upgrades are a critical component in any Digital Acceleration Strategy. Follow Fernando Galano, Chief Strategy Officer at BairesDev, as he lists the best custom software upgrades to add to your company in 2021: https://lnkd.in/dYaR6MQ#SoftwareUpgrades #DigitalAcceleration'",26,0,0,"#SoftwareUpgrades, #DigitalAcceleration'",linkedin
51,bairesdev,,2021-02-03,'Our team is always growing. Welcome aboard!Ariel Barcellos - Carlos Hidalgo - Jesus Martinez - Ana Beatriz Dreveck - ✌️ 👽 Manuel Lazo Raymundo#NewTeam',85,5,0,#NewTeam',linkedin
52,bairesdev,,2020-11-05,"""How can business leaders create an environment that fosters innovation and positive impact within their companies? Follow Nacho De Marco, BairesDev's CEO, and Co-Founder, as he explores the opportunities you can seize to achieve impact in today's dynamic landscape.Read the full article here: https://lnkd.in/d6jZ92d#Business #Challenges #Innovation""",27,0,0,"#Business, #Challenges, #Innovation""",linkedin
53,bairesdev,,2021-02-03,"'We are ready to increase the size and productivity of your internal development team in minimal time. Our dedicated Senior Software Engineers are the best option to build up a conveniently located, highly-qualified, creative, and experienced team.https://lnkd.in/e9tkjcA'",44,0,0,,linkedin
54,bairesdev,,2021-02-03,"'We are looking for Salesforce Developers to join our team!• 5+ years of experience as Salesforce Developer.• Advanced knowledge of APEX.• Advanced English level.If you are interested, click here and apply: https://lnkd.in/dXM8Nax#JobSearch #Salesforce'",33,0,0,"#JobSearch, #Salesforce'",linkedin
55,bairesdev,,2020-11-05,"""From generating new business opportunities to reimagining your company's strategic foresight, a digital acceleration process will rapidly turn challenges into value. Find out more about digital acceleration in this new article by Nacho De Marco: https://lnkd.in/d45RfFf#DigitalAcceleration #Business""",20,0,0,"#DigitalAcceleration, #Business""",linkedin
56,bairesdev,,2021-02-03,"'One of the perks of being a remote-first company is that we can always support the work-life balance of all the talented people at BairesDev. A few days ago, Edward ""E.B."" Batten, BairesDev\'s EVP of Growth, joined Quartz at Work workshop to talk about this and other BairesDev strategies to keep morale up.Check it out here: https://lnkd.in/dR_M_Rt#RemoteWork #Workshop'",71,0,0,"#RemoteWork, #Workshop'",linkedin
57,bairesdev,,2020-12-05,"'Our working methodology allows us to achieve our time to market while also keeping attrition levels low, creating an environment for success. Follow Lucas Hendrich, our CTO for North America, as he explains our robust, distributed model of working.#DistributedModel #Talent #SmartWorking'",31,1,1582,"#DistributedModel, #Talent, #SmartWorking'",linkedin
58,bairesdev,,2021-02-12,"""5G’s combination of high speed and performance with low latency will expand our current interconnectivity, allowing us to develop new exciting applications and capabilities. Check out what Rocío Belfiore, BairesDev's Chief R&D Officer, has to say about this: https://lnkd.in/d8_6NKu#Business #5G #MobileServices""",44,0,0,"#Business, #5G, #MobileServices""",linkedin
59,bairesdev,,2021-02-03,"'We are looking for Angular Developers to join our team!• 5+ years of experience in Angular 2+.• Experience in developing applications using Angular/Java technology stack.• Solid experience with HTML, CSS, and writing cross-browser compatible code.• Strong knowledge of AJAX and JavaScript Dom manipulation Techniques.• Experience with MSSQL and/or PostgresSQL• Experience with React is a plus.• Advanced English level.If you are interested, please click here and apply: https://lnkd.in/ddW5jjA#Jobs #Angular'",45,0,0,"#Jobs, #Angular'",linkedin
60,bairesdev,,2021-02-12,"""Nacho De Marco, BairesDev's Co-Founder and CEO, was featured in the latest edition of the Forbes Tech Council. Check out what he and other experts have to say about building trust with consumers when it comes to managing their data: https://lnkd.in/d6uYaYH""",35,0,0,,linkedin
61,bairesdev,,2021-02-03,'JavaScript has become one of the most widespread programming languages. Explore the many benefits of working with JavaScript software development services and its most used frameworks.https://lnkd.in/degsKJy',27,0,0,,linkedin
62,bairesdev,,2020-12-05,"""Our employees' stories inspire us. Discover how Carolina found the perfect balance in BairesDev achieving professional goals while accomplishing her personal dream of traveling around the world.2020 has been a tough year for traveling and relocation opportunities, but we look forward to going back to normal and doing it soon!#Employee #Testimonials""",39,2,1266,"#Employee, #Testimonials""",linkedin
63,bairesdev,,2021-02-03,"""Finding, recruiting, and building custom development teams made of the Top 1% of IT Talent is not an easy task. That's why we created Staffing Hero™, BairesDev's own AI-driven staffing suite, which helps us assess more than a million applicants following a strict set of criteria, including seniority, tech experience, specific skills, and past client reviews to meet our clients' specific needs.Interested in how it works? Find out more here: https://lnkd.in/dvHXq_c#StaffingHero #Recruiting""",49,0,0,"#StaffingHero, #Recruiting""",linkedin
64,bairesdev,,2021-02-03,"'We are looking for Node.js Developers to join our team! • 5+ years of Node development experience.• Experience in Video and HLS.• Advanced English level.If you are interested, please click here and apply: https://lnkd.in/debeZgh#Jobs #Node'",40,2,0,"#Jobs, #Node'",linkedin
65,bairesdev,,2020-09-06,"'Digital acceleration is a well-known concept that has been around for years now. In this post, Nacho De Marco gives advice on keeping the bigger picture in mind to take confident steps towards a more robust digital ecosystem thinking about scalability, security, future innovation, and value. Read the complete article here: https://lnkd.in/dawkQy9#DigitalAcceleration #Business'",35,1,0,"#DigitalAcceleration, #Business'",linkedin
66,bairesdev,,2020-08-07,'Nacho De Marco posted a new article on LinkedIn diving into the major trends impacting the new normalcy and how adaptability is key to face this ever-changing business scenario.Discover more here: https://lnkd.in/dacsMkB#Business #Trends',60,0,0,"#Business, #Trends'",linkedin
67,bairesdev,,2021-02-03,'Welcome to our newest team members!Fernando Josué Banegas Durón - Marcus Amaral Rolim - Kendra Franco Dias - Carlos Fatigate - Jaime Lotero#NewTeam',99,9,0,#NewTeam',linkedin
68,bairesdev,,2021-02-03,"'We are looking for React Developers to join our team!• 5+ years of experience in Front End development with strong skills in Javascript, CSS3, and HTML5.• Experience developing Web applications using ReactJS, Flux, Redux, Relay, etc.• Experience with other Javascript Frameworks such as Angular, Backbone, Marionette.• Experience using ES2015 (ES6 / ES7).• Experience with command lines, APIs, and client-side performance.• Familiar with the concepts of basic programming, JavaScript and data structures, types of variables, and idiosyncrasies.• Advanced English level.If you are interested, click here and apply: https://lnkd.in/d_2pJxv#Jobs #React'",44,4,0,"#Jobs, #React'",linkedin
69,bairesdev,,2021-02-03,"'BairesDev was named ""Most Outstanding Leader in Software Development"" at the 2021 Corporate Excellence Awards! Our team was showcased as one of the companies most committed to innovation, business growth, and providing the very best products and services to worldwide clients. This is an honoring and humbling achievement that motivates us to keep doing our best in delivering the highest-quality software solutions.Thank you and congratulations to our entire team!Learn more: https://lnkd.in/dx3tD67#Recognition #SoftwareDevelopment'",86,1,0,"#Recognition, #SoftwareDevelopment'",linkedin
