id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language,post_text_pt,,,,
90,globant,,2020-10-20,"Globant presents Augmented Coding, a tool that helps developers code faster, ⚡ with fewer errors and unleashes their potential by empowering them 💥 through a newfound autonomy. Are you ready for the future of work? 👉 https://bit.ly/33GZbUR#Followthecode #SoftwareDevelopment #Converge2020 #GlobantConverge'",96,1,3472,"#Followthecode, #SoftwareDevelopment, #Converge2020, #GlobantConverge'",linkedin,técnico,webinar,AI,en,"Globant apresenta Augmented Coding, uma ferramenta que ajuda os desenvolvedores a codificar mais rápido, ⚡ com menos erros e liberar seu potencial, capacitando-os 💥 por meio de uma nova autonomia. Você está pronto para o futuro do trabalho? 👉 https://bit.ly/33GZbUR#Followthecode #SoftwareDevelopment # Converge2020 #GlobantConverge &#39;",,,,
91,globant,,2020-10-20,"O mercado de jogos está em total expansão: o surgimento de novas tecnologias e a popularização dos dispositivos móveis contribuíram bastante para isso. Nesse cenário, uma profissão que está em alta é a de desenvolvedor de games. 👾 Se você é um fã dos videojogos e quer saber mais sobre a indústria de gaming e seu funcionamento, então esta palestra é para você!Registre-se aqui 👉 https://bit.ly/3jUw8CZ#GameDev #Globant #Brasil #Carreira'",19,3,0,"#GameDev, #Globant, #Brasil, #Carreira'",linkedin,,,,pt,"O mercado de jogos está em total expansão: o surgimento de novas tecnologias e a popularização dos dispositivos móveis contribuíram bastante para isso. Nesse cenário, uma profissão que está em alta é a de desenvolvedor de games. 👾 Se você é um fã dos videojogos e quer saber mais sobre a indústria de gaming e seu funcionamento, então esta palestra é para você!Registre-se aqui 👉 https://bit.ly/3jUw8CZ#GameDev #Globant #Brasil #Carreira'",,,,
92,globant,,2020-10-20,"Check some insights from inspiring minds such as Steve Wozniak, Tan Le, Brian Elliott, Haldo Spontón, Michael Feathers and James Taylor joined us last September at Converge+ as we unveiled Augmented Coding, the future of collaboration. 👉 https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",26,0,1121,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,técnico,webinar,Augmented Coding,en,"Confira alguns insights de mentes inspiradoras como Steve Wozniak, Tan Le, Brian Elliott, Haldo Spontón, Michael Feathers e James Taylor se juntaram a nós em setembro passado no Converge + quando revelamos a Codificação Aumentada, o futuro da colaboração. 👉 https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,,
93,globant,,2020-10-20,"""At Globant we are always learning and growing. Technology has unlimited potential and allows us to create innovative solutions for the most complex problems💻. Learn more about Robin Schneider's career path and join us to discover everything you can achieve 👉 https://bit.ly/3645Mu5 #Career #GlobantDNA #Mycareer #Design""",100,3,2844,"#Career, #GlobantDNA, #Mycareer, #Design""",linkedin,employer branding,post,Career path,en,"&quot;Na Globant, estamos sempre aprendendo e crescendo. A tecnologia tem potencial ilimitado e nos permite criar soluções inovadoras para os problemas mais complexos💻. Saiba mais sobre a carreira de Robin Schneider e junte-se a nós para descobrir tudo o que você pode alcançar 👉 https: // bit .ly / 3645Mu5 #Career #GlobantDNA #Mycareer #Design &quot;",,,,
94,globant,,2020-10-20,"At Globant, we believe in a culture of empowerment and belonging where everyone can develop to their full potential.We are very excited to launch this initiative, it is a chance to immerse ourselves in learning more about different aspects of diversity and inclusion, including some great talks from our Globers, external speakers and some fun activities. Check out some of our open talks Spanish: https://bit.ly/3nC0GMb English: https://bit.ly/3jMOo0W Stay tuned to the #DiversityMonth!'",249,0,4728,#DiversityMonth!',linkedin,employer branding,webinar,Diversidade e inclusão,en,"Na Globant, acreditamos em uma cultura de empoderamento e pertencimento, onde todos podem desenvolver todo o seu potencial. Estamos muito animados para lançar esta iniciativa, é uma chance de mergulharmos em aprender mais sobre diferentes aspectos da diversidade e inclusão, incluindo alguns ótimas palestras de nossos Globers, palestrantes externos e algumas atividades divertidas. Confira algumas de nossas palestras abertas em espanhol: https://bit.ly/3nC0GMb Inglês: https://bit.ly/3jMOo0W Fique ligado no #DiversityMonth! &#39;",,,,
95,globant,,2020-10-20,"É hora de reconhecer mulheres que fazem a diferença. 🏆Aqueles que inspiram, lideram e geram mudanças.Convidamos você a fazer parte da edição #GlobantAwards #WomenthatBuild, um prêmio que busca reconhecer mulheres que construíram suas carreiras em tecnologia. Líderes que estão constantemente inovando e motivando as pessoas ao seu redor, aquelas cujas histórias merecem ser contadas!Clique e indique sua candidata agora!⭐ https://bit.ly/32QIBSf#GlobantAwards #WomenThatBuild #MulheresDeTI'",3,0,0,"#GlobantAwards, #WomenthatBuild,, #GlobantAwards, #WomenThatBuild, #MulheresDeTI'",linkedin,branding,premiações,Women Employement,pt,"É hora de reconhecer mulheres que fazem a diferença. 🏆Aqueles que inspiram, lideram e geram mudanças.Convidamos você a fazer parte da edição #GlobantAwards #WomenthatBuild, um prêmio que busca reconhecer mulheres que construíram suas carreiras em tecnologia. Líderes que estão constantemente inovando e motivando as pessoas ao seu redor, aquelas cujas histórias merecem ser contadas!Clique e indique sua candidata agora!⭐ https://bit.ly/32QIBSf#GlobantAwards #WomenThatBuild #MulheresDeTI'",,,,
96,globant,,2020-10-20,"¡Es momento de reconocer a mujeres que hacen la diferencia! 🏆👩\u200d💻 Participa de los #GlobantAwards edición #WomenThatBuild, premio que busca reconocer a mujeres que han hecho su carrera en tecnología, que inspiran, lideran y ayudan al cambio. ¡Etiqueta y postula a tu candidata! 🙋\u200d♀️ Revisa todos los detalles del premio aquí: https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild'",65,1,3064,"#GlobantAwards, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin,employer branding,premiações,Empowering women,es,"É hora de reconhecer mulheres que fazem a diferença! 🏆👩 \ u200d💻 Participe da edição #GlobantAwards #WomenThatBuild, um prêmio que busca reconhecer mulheres que fizeram carreira em tecnologia, que inspiram, lideram e ajudam a mudar. Identifique e indique o seu candidato! 🙋 \ u200d♀️ Confira todos os detalhes do prêmio aqui: https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild &#39;",,,,
97,globant,,2020-10-20,Check out Augmented Coding Live Demo! \U0001f92f',29,0,0,,linkedin,,,,en,Confira a demonstração ao vivo de codificação aumentada! \ U0001f92f &#39,,,,
98,globant,,2020-10-20,"This moment should be the clarion call to businesses to put digital customer experience at the heart of their strategy. 💥As one of the leaders of the Worldwide Customer Experience Improvement Services 2020 recognized by IDC, we invite you to explore in our #SentinelReport the latest market trends, insights, and industry behavior of Consumers in Context. 👉 https://bit.ly/2YFJkTy#StayRelevant #Consumers #Reinvention #CustomerExperience #Insights'",21,0,1008,"#SentinelReport, #StayRelevant, #Consumers, #Reinvention, #CustomerExperience, #Insights'",linkedin,negócios,artigo,Customer Experience,en,"Este momento deve ser o sinal de alerta para que as empresas coloquem a experiência digital do cliente no centro de sua estratégia. 💥Como um dos líderes do Worldwide Customer Experience Improvement Services 2020 reconhecido pela IDC, convidamos você a explorar em nosso #SentinelReport as últimas tendências de mercado, percepções e comportamento da indústria de consumidores em contexto. 👉 https://bit.ly/2YFJkTy#StayRelevant #Consumers #Reinvention #CustomerExperience #Insights &#39;",,,,
104,globant,,2020-10-20,"In our latest article, Carlos Francisco Alvarez Gallardo, Tech Director, explores how organizations can improve the quality of their over-the-top media solutions by understanding what customers want 🙌 https://bit.ly/34oc6uf#OTT #MediaOTT #StayRelevant'",27,0,0,"#OTT, #MediaOTT, #StayRelevant'",linkedin,negócios,artigo,Customer Experience,en,"Em nosso artigo mais recente, Carlos Francisco Alvarez Gallardo, Diretor de Tecnologia, explora como as organizações podem melhorar a qualidade de suas soluções de mídia over-the-top entendendo o que os clientes desejam 🙌 https://bit.ly/34oc6uf#OTT #MediaOTT #StayRelevant &#39;",,,,
105,globant,,2020-10-20,"Vamos reconhecer as mulheres que inspiram, lideram e ajudam a mudar! 🏆👩\u200d💻Convidamos você a participar do #GlobantAwards, edição #WomenThatBuild, um prêmio que busca reconhecer mulheres que fizeram carreira na área de tecnologia e cujas histórias merecem ser contadas.Inscreva sua candidata agora! https://bit.ly/32QIBSf#GlobantAwards #WomenThatBuild #MulheresDeTI'",3,0,0,"#GlobantAwards,, #WomenThatBuild,, #GlobantAwards, #WomenThatBuild, #MulheresDeTI'",linkedin,branding,premiações,Women Employement,pt,"Vamos reconhecer as mulheres que inspiram, lideram e ajudam a mudar! 🏆👩\u200d💻Convidamos você a participar do #GlobantAwards, edição #WomenThatBuild, um prêmio que busca reconhecer mulheres que fizeram carreira na área de tecnologia e cujas histórias merecem ser contadas.Inscreva sua candidata agora! https://bit.ly/32QIBSf#GlobantAwards #WomenThatBuild #MulheresDeTI'",,,,
122,globant,,2020-10-20,"At Globant, we want to stop imagining a diverse world and start building it. 🙌 For that reason, we created an award to enhance the talent of women, inspiring them to study and work in the scientific and technological sector, thus creating a more diverse and inclusive industry. 🏆 Read more about #GlobantAwards #WomenthatBuild edition by Globant 👉 https://bit.ly/3hMD434'",50,2,0,"#GlobantAwards, #WomenthatBuild",linkedin,branding,premiações,Women Employement,en,"Na Globant, queremos parar de imaginar um mundo diverso e começar a construí-lo. 🙌 Por esse motivo, criamos um prêmio para valorizar o talento das mulheres, inspirando-as a estudar e trabalhar no setor científico e tecnológico, criando assim uma indústria mais diversificada e inclusiva. 🏆 Leia mais sobre #GlobantAwards #WomenthatBuild edition da Globant 👉 https://bit.ly/3hMD434 &#39;",,,,
125,globant,,2020-10-20,"FAÇA PARTE DA NOSSA EQUIPE! \U0001f929 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online. É NECESSÁRIO ter experiência com .Net ou Java, ter um nível intermediário de inglês e disponibilidade em tempo integral para o treinamento.Registre-se aqui 👉 https://bit.ly/2CtHTzV#Salesforce #Brasil #Globant #GlobantAcademy'",10,0,0,"#Salesforce, #Brasil, #Globant, #GlobantAcademy'",linkedin,,,,pt,"FAÇA PARTE DA NOSSA EQUIPE! \U0001f929 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online. É NECESSÁRIO ter experiência com .Net ou Java, ter um nível intermediário de inglês e disponibilidade em tempo integral para o treinamento.Registre-se aqui 👉 https://bit.ly/2CtHTzV#Salesforce #Brasil #Globant #GlobantAcademy'",,,,
126,globant,,2020-10-20,⚡¡Te esperamos en la segunda edición de los Agile Days! ⚡ Trataremos herramientas ágiles mediante charlas y un LeanCoffe. ¡No te lo pierdas! 👉 https://bit.ly/3k6nrWk#Agile #Globant #Jira #LeanCoffee',72,0,0,"#Agile, #Globant, #Jira, #LeanCoffee'",linkedin,técnico,webinar,Agile,es,⚡Esperamos por você na segunda edição do Agile Days! ⚡ Lidaremos com ferramentas ágeis por meio de palestras e um LeanCoffe. Não o perca! 👉 https://bit.ly/3k6nrWk#Agile #Globant #Jira #LeanCoffee &#39,,,,
128,globant,,2020-10-20,"🎧 Listen to this interview with Haldo Spontón at TFiR, where he explains how we are redefining software development with Augmented Coding, our AI-powered solution that transforms how businesses develop software. 👉 https://bit.ly/31eANZe'",61,0,0,,linkedin,,,,en,"🎧 Ouça esta entrevista com Haldo Spontón da TFiR, onde ele explica como estamos redefinindo o desenvolvimento de software com a Codificação Aumentada, nossa solução baseada em IA que transforma a forma como as empresas desenvolvem software. 👉 https://bit.ly/31eANZe &#39;",,,,
131,globant,,2020-10-20,IDC highlighted our ability to create delightful customer experiences and help organizations adapt to change. 🙌 They recognized Globant as one of the leaders in their report “MarketScape: Worldwide Customer Experience Improvement Services 2020 Vendor Assessment”. Check out our strengths as identified by IDC 👉 https://bit.ly/2Gjh57l',40,0,0,,linkedin,,,,en,A IDC destacou nossa capacidade de criar experiências agradáveis para o cliente e ajudar as organizações a se adaptarem às mudanças. 🙌 Eles reconheceram a Globant como um dos líderes em seu relatório “MarketScape: Worldwide Customer Experience Improvement Services 2020 Vendor Assessment”. Confira nossos pontos fortes conforme identificados pelo IDC 👉 https://bit.ly/2Gjh57l &#39,,,,
133,globant,,2020-10-20,"Women That Build Award by Globant, prêmio que visa reconhecer mulheres na indústria de tecnologia, foi destaque na Revista Glamour. Confira e aproveite para inscrever a sua candidata 👉 https://glo.bo/3iH4s3b'",0,0,0,,linkedin,,,,pt,"Women That Build Award by Globant, prêmio que visa reconhecer mulheres na indústria de tecnologia, foi destaque na Revista Glamour. Confira e aproveite para inscrever a sua candidata 👉 https://glo.bo/3iH4s3b'",,,,
138,globant,,2020-10-20,"Na Globant estamos sempre aprendendo e crescendo. A tecnologia tem potencial ilimitado e nos permite criar soluções inovadoras para os problemas mais complexos 💻Se você se identifica e tem experiência com Salesforce, conhece todas as possibilidades infinitas de se tornar um Glober de sucesso ⚡Envie-nos o seu currículo para 👉 https://bit.ly/2HZVtgL#Salesforce #Brasil #Globant #CarreiraSalesforce'",8,0,0,"#Salesforce, #Brasil, #Globant, #CarreiraSalesforce'",linkedin,,,,pt,"Na Globant estamos sempre aprendendo e crescendo. A tecnologia tem potencial ilimitado e nos permite criar soluções inovadoras para os problemas mais complexos 💻Se você se identifica e tem experiência com Salesforce, conhece todas as possibilidades infinitas de se tornar um Glober de sucesso ⚡Envie-nos o seu currículo para 👉 https://bit.ly/2HZVtgL#Salesforce #Brasil #Globant #CarreiraSalesforce'",,,,
139,globant,,2020-10-20,"""We can be a key piece into reimagining the customer journey, turning any storytelling into taking true action"". Take a look at what our CBO, Wanda Weigert, said about how PR and Comms departments can contribute to the development of the CX in this panel by Forbes. 👉 https://bit.ly/348wiA7'",48,1,0,,linkedin,,,,en,"“Podemos ser uma peça-chave para reimaginar a jornada do cliente, transformando qualquer narrativa em uma ação real”. Dê uma olhada no que nosso CBO, Wanda Weigert, disse sobre como os departamentos de Relações Públicas e Comunicações podem contribuir para o desenvolvimento do CX neste painel da Forbes. 👉 https://bit.ly/348wiA7 &#39;",,,,
