id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language
391,globant,,2020-06-22,Discover why 49% of workers have decreased their productivity during the lockdown and the solutions you can implement to support them. Download the full report and also tips for how companies can support employees’ productivity during this extensive lockdown. 👉 https://bit.ly/3dRRxK7#AugmentedCollaboration #StayRelevant #Productivity#collaboration #AI #FutureOfWork',34,1,0,"#AugmentedCollaboration, #StayRelevant, #Productivity#collaboration, #AI, #FutureOfWork'",linkedin,,,,en
392,globant,,2020-06-22,Participa de CONVERGE 2020 y conoce cómo las industrias y las organizaciones están CONVERGIENDO hacia formas de colaboración aumentadas que permiten escalar y superar esta nueva realidad. ¡No te pierdas esta experiencia única!Regístrate aquí 👉 https://bit.ly/2XVRl5L#GlobantConverge #AugmentedCollaboration',32,0,0,"#GlobantConverge, #AugmentedCollaboration'",linkedin,,,,es
393,globant,,2020-06-22,"¡Falta poco para vivir una experiencia diferente!Participa de CONVERGE 2020, el evento virtual donde expertos en tecnología compartirán su visión de cómo las organizaciones están promoviendo la innovación y aumentando su productividad.¡El futuro de la innovación y la tecnología en un sólo lugar!¡Regístrate ahora! 👉https://bit.ly/2XVRl5L#GlobantConverge #AugmentedCollaboration'",60,0,0,"#GlobantConverge, #AugmentedCollaboration'",linkedin,,,,es
394,globant,,2020-06-22,"Join CONVERGE 2020! Come learn how to re-think next-generation industries, new forms of collaboration and work, and how to connect users in this new reality. 💡 Register now!Spanish version 👉 https://bit.ly/2XVRl5LEnglish version 👉 https://bit.ly/2MP3wfF#GlobantConverge #AugmentedCollaboration'",33,0,0,"#GlobantConverge, #AugmentedCollaboration'",linkedin,,,,en
395,globant,,2020-06-22,"""Evolution doesn\'t stop. Be bold! Challenge everything you know and RETHINK YOUR ORGANIZATION"". Javier Gesualdo, Business Hacker at Globant. Read his article in the Sentinel Report 👉https://bit.ly/2AMjWTc#SentinelReport #Reinvent #StayRelevant #NewNormal #BusinessHacking'",85,0,0,"#SentinelReport, #Reinvent, #StayRelevant, #NewNormal, #BusinessHacking'",linkedin,negócios,artigo,"Strategic management
",en
396,globant,,2020-06-22,"""It´s a pleasure to announce Guy Kawasaki as our keynote speaker at Converge 2020! Organizations of the future are challenging today's reality and adapting themselves to ensure business continuity and boost their growth.Participate in CONVERGE 2020, and learn more about the future of innovation and technology.Register now! 👉 https://bit.ly/2USmkij#AugmentedCollaboration #GlobantConverge""",110,3,0,"#AugmentedCollaboration, #GlobantConverge""",linkedin,,,,en
397,globant,,2020-06-22,"There is no Planet B. At Globant, we aspire to be part of this paradigm change, by being kind to the planet and moving towards a more sustainable work model. 🌎This is why, for the past 8 years, we have reported our annual impact on the planet, and our efforts to mitigate our carbon footprint.Check out our Integrated Reports here 👉https://bit.ly/3eUdwA9Today, on this International #EnvironmentDay, we reinforce our commitment to our #BeKind goals for 2020: to achieve 100% renewable energy use. #EnvironmentDay #InternationalEnvironmentDay #BeKind #Globant #Sustainability'",154,0,0,"#EnvironmentDay,, #BeKind, #EnvironmentDay, #InternationalEnvironmentDay, #BeKind, #Globant, #Sustainability'",linkedin,,,,en
399,globant,,2020-06-22,"Have you been wondering how people form Gaming are working from home these days? Or how can gaming impact other industries? We can answer them all in this issue! Let us introduce you to another of our amazing #Globers that works in our Gaming Studio. To do so, here you have a glimpse of one typical day at quarantine for a gamer such as Matias Rodriguez, VP of Technology.Check it out 👉 https://bit.ly/2UeVeBQ#CoverStory #Culture #Games #Gaming'",118,0,0,"#Globers, #CoverStory, #Culture, #Games, #Gaming'",linkedin,,,,en
29,softexnacional,,2020-06-22,"Está no ar a primeira edição da nossa #RevistaSoftex..Conteúdos inéditos sobre Tecnologia, Inovação e Negócios..E como estamos vivendo um dos eventos mais marcantes da nossa história, as páginas da nossa revista #01 levantam questões e apontam caminhos para o atual cenário e para o “pós-vírus”..Confira: www.softex.br/revista.Colaboradores desta edição: @rubendelgado, @bertamonteiro, @rayanny_nunes, @guiskafamorim, Vinicius Allan. Valeu pessoal 🙌.#PocketMagazine #RevistaSoftex'",17,0,0,"#RevistaSoftex..Conteúdos, #01, #PocketMagazine, #RevistaSoftex'",linkedin,,,,pt
46,softexnacional,,2020-06-22,"#VenhaLer É sobre Pessoas: O recurso humano nunca foi tão decisivo para o sucesso dos negócios, por Beta Monteiro da Softex. https://lnkd.in/d979wzJ.BETA MONTEIRO.#RHÁgil'",12,0,0,"#VenhaLer, #RHÁgil'",linkedin,,,,pt
47,softexnacional,,2020-06-22,"#VenhaLer Big Data: Valor dos Dados, por Vinícius Allan da Softex..https://lnkd.in/eH2S9gZ.#BigData'",10,0,0,"#VenhaLer, #BigData'",linkedin,,,,pt
48,softexnacional,,2020-06-22,"#VenhaLer A inovação aberta como um caminho para reaprender a crescer, por Rayanny Nunes da Softex. https://lnkd.in/d8FvFvJ .Rayanny Nunes.#InovaçãoAberta'",9,0,0,"#VenhaLer, #InovaçãoAberta'",linkedin,,,,pt
51,softexnacional,,2020-06-22,"#VenhaLer Coronavírus: um cruel agente de mudanças, por Rúben Delgado. https://lnkd.in/dvBpCw8.Ruben Delgado.#Inovação #NovosTempos'",8,0,0,"#VenhaLer, #Inovação, #NovosTempos'",linkedin,,,,pt
52,softexnacional,,2020-06-22,"#VenhaLer Transformação Digital e nova realidade de consumo, por Guilherme Amorim da Softex. https://lnkd.in/gNjebv9.Guilherme Skaf Amorim.#TransformaDigital'",19,5,0,"#VenhaLer, #TransformaDigital'",linkedin,,,,pt
84,softexnacional,,2020-06-22,"Fechando a Jornada de Webinars de Inteligência artificial do Programa IA2 MCTI, na quinta-feira, 02/07, às 17h, o Secretário de Empreendedorismo e Inovação do MCTI, Paulo Alvim, junto com o Presidente da Softex, Ruben Delgado, discutem o uso de IA na transformação digital e no desenvolvimento do Brasil..www.linktr.ee/iamctic.MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",10,0,0,,linkedin,,,,pt
85,softexnacional,,2020-06-22,#EstamosContratando https://softex.br/vagas/.Venha atuar no Programa Conecta Startup Brasil em Brasília/DF e faça parte de ações de impacto para ecossistema de inovação. .Vaga: Designer (PJ). .Inscreva-se ou indique: https://softex.br/vagas/',16,0,0,#EstamosContratando,linkedin,,,,pt
86,softexnacional,,2020-06-22,"Estao prorrogadas as inscrições do Edital de Startups, Grupos de Pesquisa e empresas de TI. O novo prazo para conclusão das inscrições termina no dia 05 de julho, domingo próximo..Linktr.ee/iamctic.MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",15,0,0,,linkedin,,,,pt
88,softexnacional,,2020-06-22,#EstamosContratando https://softex.br/vagas/.Venha atuar no Programa Conecta Startup Brasil em Brasília/DF e faça parte de ações de impacto para ecossistema de inovação..Vaga: Analista de Inteligência (PJ)..Inscreva-se ou indique: https://softex.br/vagas/',26,0,0,#EstamosContratando,linkedin,,,,pt
89,softexnacional,,2020-06-22,Inovação e Mercado Digital para o Micro e Pequeno Negócio..Como se adaptar aos novos tempos e entrar no digital? Preparamos para o Programa THEch um conteúdo inédito para ajudar o pequeno empreendedor a superar estes e outros desafios..Acesse o e-book gratuito: https://lnkd.in/dJ8_zvZ.Autoras: Rayanny Nunes e Ana Luísa Cavalcante Nogueira..Rayanny Nunes Ana Luísa Cavalcante Nogueira',18,0,0,,linkedin,,,,pt
90,softexnacional,,2020-06-22,"Anote na agenda e participe! Dia 2 de julho às 17h encontro marcado com nossos especialistas. .Webinar Desafios da Segurança da Informação: Estado da Prática, com Felipe Villar, Wagner Ueno, Adriano Cagnini e Edenilson Rodrigues Burity.Inscreva-se: https://lnkd.in/g37K4k6'",10,0,0,,linkedin,,,,pt
97,softexnacional,,2020-06-22,"#SoftexApoia o Coronathon um hackathon online que busca auxiliar no desenvolvimento de soluções tecnológicas através de data science para enfrentar os impactos econômicos e sociais causados pela pandemia da COVID-19.. Concorra a prêmios de até R$ 8 mil.Poderão participar cidadãos brasileiros e estrangeiros registrados no CPF e em situação regular no país, a partir de 18 anos de idade..@coronathonbr Coronathon - Desafio Hackathon Covid-1910 a 14 de junho de 2020.Inscrições gratuitas em http://bit.ly/coronathonbr.Realização: Enap e ThinkLabApoio: Microsoft BR.Créditos da Imagem e texto para @coronathonbr.#coronathonbr .'",22,1,0,"#SoftexApoia, #coronathonbr",linkedin,,,,pt
78,bairesdev,,2020-06-22,"Join our team now! https://lnkd.in/daBj9ynIn a world that is changing in front of our very eyes, we are leading the technological solutions of tomorrow. We are powered by innovation. We are still building amazing digital paths for our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",50,2,3909,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
79,bairesdev,,2020-06-22,"Work at BairesDev! https://lnkd.in/daBj9ynAs the world faces unstoppable change, we continue developing outstanding technology solutions that make an impact. We are still building meaningful digital transformations. We are still helping our clients revolutionize their businesses. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",63,5,3530,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
80,bairesdev,,2020-06-22,"Start your journey at BairesDev today! https://lnkd.in/daBj9ynAs the world radically transforms around us, we keep helping businesses build innovative digital journeys. We are still jumpstarting a better tomorrow. We are still fostering valuable partnerships with our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",51,0,3948,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
82,bairesdev,,2020-06-22,"Join our team now! https://lnkd.in/daBj9ynIn a world that is changing in front of our very eyes, we are leading the technological solutions of tomorrow. We are powered by innovation. We are still building amazing digital paths for our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",66,16,4175,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
84,bairesdev,,2020-06-22,Join BairesDev now! https://lnkd.in/daBj9ynThe world is changing and our commitment to reshape the business landscape through technology is stronger than ever. We are still engineering a better future. We are still empowering our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers',58,4,4842,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
85,bairesdev,,2020-06-22,"Work with us! https://lnkd.in/daBj9ynBusinesses are confronted with new challenges every day, and we are always ready to support them with our innovative technology solutions. We are still creating a better tomorrow. We are still working closely with our clients to exceed their expectations. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",72,10,7460,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
86,bairesdev,,2020-06-22,"Work at BairesDev! https://lnkd.in/daBj9ynAs the world faces unstoppable change, we continue developing outstanding technology solutions that make an impact. We are still building meaningful digital transformations. We are still helping our clients revolutionize their businesses. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",63,9,5188,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
87,bairesdev,,2020-06-22,"Start your journey at BairesDev today! https://lnkd.in/daBj9ynAs the world radically transforms around us, we keep helping businesses build innovative digital journeys. We are still jumpstarting a better tomorrow. We are still fostering valuable partnerships with our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",71,5,4309,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
88,bairesdev,,2020-06-22,"Join our team now! https://lnkd.in/daBj9ynIn a world that is changing in front of our very eyes, we are leading the technological solutions of tomorrow. We are powered by innovation. We are still building amazing digital paths for our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",75,12,5584,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,employer branding,post,Abertura de Vagas,en
