id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
480,globant,,2020-09-05,49% of executives will increase their #investment in leadership training. 📝 Discover the four tools you must employ at your company to improve its workforce strategy. 👉 https://bit.ly/2XOXrFV#FutureOfWork #workforce #workforcedevelopment #workforceanalytics #AugmentedCollaboration #Strategy',85,1,0,"#investment, #FutureOfWork, #workforce, #workforcedevelopment, #workforceanalytics, #AugmentedCollaboration, #Strategy'",linkedin,en,49% dos executivos aumentarão seu #investimento em treinamento de liderança. 📝 Descubra as quatro ferramentas que você deve empregar em sua empresa para melhorar a estratégia da força de trabalho. 👉 https://bit.ly/2XOXrFV#FutureOfWork #workforce #workforcedevelopment #workforceanalytics #AugmentedCollaboration #Strategy &#39,,,
81,globant,,2020-10-05,¡Conoce nuestros eventos de la semana! Acá te compartimos el registro de cada uno:Microsoft Quantum Computing: https://bit.ly/2Zu1DvlEscalando la educación a través de la tecnología: https://bit.ly/36954vC The 12 Factor App - Patrones para la creación de aplicaciones cloud-native: https://bit.ly/2Gi5ox8 Panel Universidad Austral - El rol de la mujer: https://bit.ly/3hRQ3R9 Café con protagonistas con Fernando Matzkin: https://bit.ly/2Rpk8N4 3D Programming Basics: WebGL: https://bit.ly/326bKIB Meetup - IT Selection Process 101: The Essential Guide: https://bit.ly/3j9xfOY ¡Te esperamos!#WomenInTech #Techtalks #QuantumComputing #IT',47,0,0,"#WomenInTech, #Techtalks, #QuantumComputing, #IT'",linkedin,es,"Conheça nossos eventos da semana! Aqui, compartilhamos o registro de cada um: Microsoft Quantum Computing: https://bit.ly/2Zu1Dvl Escalando a educação por meio da tecnologia: https://bit.ly/36954vC The 12 Factor App - Padrões para criar aplicativos nativos da nuvem: https : //bit.ly/2Gi5ox8 Painel da Universidade Austral - O papel da mulher: https://bit.ly/3hRQ3R9 Café com protagonistas com Fernando Matzkin: https://bit.ly/2Rpk8N4 Conceitos básicos da programação 3D: WebGL: https: //bit.ly/326bKIB Meetup - Processo de seleção de TI 101: o guia essencial: https://bit.ly/3j9xfOY Estamos esperando por você! #WomenInTech #Techtalks #QuantumComputing #IT &#39;",,,
89,globant,,2020-10-05,"Take part in the #GlobantAwards #WomenThatBuild edition! 🏆 This award seeks to recognize women who have built a career in technology, manage innovation projects, and promote diversity and inclusion. 🙋\u200d♀️Nominate your candidate now! 👉https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards #WomenThatBuild'",88,0,0,"#GlobantAwards, #WomenThatBuild, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin,en,"Participe da edição #GlobantAwards #WomenThatBuild! 🏆 Este prêmio visa reconhecer mulheres que construíram uma carreira em tecnologia, gerenciam projetos de inovação e promovem a diversidade e a inclusão. 🙋 \ u200d♀️Nomeie seu candidato agora! 👉https: //bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards #WomenThatBuild &#39;",,,
90,globant,,2020-10-05,¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno⬇️Tech Insiders Salesforce: https://bit.ly/34jJ4vtCafé con protagonistas: https://bit.ly/2GoopP2 Webinar l Welcome To The Future Of Work: https://bit.ly/3mYE73M ⚡¡Te esperamos!⚡ #Techinsiders #Salesforce #Futureofwork #Technology',56,0,0,"#Techinsiders, #Salesforce, #Futureofwork, #Technology'",linkedin,es,Conheça nossos eventos da semana! Aqui nós compartilhamos o registro de cada um️Tech Insiders Salesforce: https://bit.ly/34jJ4vtCafé com protagonistas: https://bit.ly/2GoopP2 Webinar l Bem-vindo ao Futuro do Trabalho: https : //bit.ly/3mYE73M ⚡Estamos esperando por você! ⚡ #Techinsiders #Salesforce #Futureofwork #Technology &#39,,,
91,globant,,2020-10-05,"Salesforce está revolucionando la industria de TI al ayudar a las empresas a crecer. Hay varios sectores que implementan Salesforce como banca, finanzas, comercio electrónico, y muchas más.En esta edición de Globant Tech Insiders: Salesforce, tendremos charlas con exponentes de Globant quienes nos hablarán sobre las grandes oportunidades que ofrece el mercado actual de Salesforce y las nuevas herramientas que nos entrega.¡No te lo pierdas!Regístrate aquí 👉 https://bit.ly/34jJ4vt #TechInsiders #Salesforce #Globant'",44,2,0,"#TechInsiders, #Salesforce, #Globant'",linkedin,es,"A Salesforce está revolucionando o setor de TI, ajudando as empresas a crescer. Existem vários setores que implementam o Salesforce, como bancário, financeiro, e-commerce e muitos mais. Nesta edição do Globant Tech Insiders: Salesforce, teremos conversas com expoentes da Globant que falarão sobre as grandes oportunidades oferecidas pelo atual Salesforce mercado e as novas ferramentas fornecidas para nós. Não perca! Inscreva-se aqui 👉 https://bit.ly/34jJ4vt #TechInsiders #Salesforce #Globant &#39;",,,
99,globant,,2020-10-05,¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Tech Talk l Disruptive Technology Sessions: Quantum Computing: https://bit.ly/32bGFTVWebinar l A Game Developer ToolBox: https://bit.ly/3jOXMAXWebinar l Clean architecture no Android: https://bit.ly/2ZuiBtR¡Te esperamos!#TechEvents #QuantumComputing #Developer #Android',35,0,0,"#TechEvents, #QuantumComputing, #Developer, #Android'",linkedin,es,Confira nossos eventos da semana! Aqui nós compartilhamos o registro de cada um ⬇️Tech Talk l Sessões de tecnologia disruptiva: Quantum Computing: https://bit.ly/32bGFTVWebinar l A Game Developer ToolBox: https://bit.ly/ 3jOXMAXWebinar l Arquitetura limpa sem Android: https://bit.ly/2ZuiBtR Estamos esperando por você! #TechEvents #QuantumComputing #Developer #Android &#39,,,
134,globant,,2020-10-05,"Take part in the #GlobantAwards #WomenThatBuild edition! 🏆👩\u200d💻This award seeks to recognize women who have built a career in technology, manage innovation projects, and promote diversity and inclusion.Nominate your candidate now! https://bit.ly/2ZFgpQ9#WomenAwards'",83,1,2475,"#GlobantAwards, #WomenThatBuild, #WomenAwards'",linkedin,en,"Participe da edição #GlobantAwards #WomenThatBuild! 🏆👩 \ u200d💻Este prêmio visa reconhecer mulheres que construíram uma carreira em tecnologia, gerenciam projetos de inovação e promovem a diversidade e a inclusão. Indique já a sua candidata! https://bit.ly/2ZFgpQ9#WomenAwards &#39;",,,
139,globant,,2020-10-05,"Globant created Augmented Coding, a solution for businesses and developers that will enable them to take advantage of AI’s possibilities. Want to know what our tool is all about? Click here 👉 https://bit.ly/3jw304F#Followthecode #AugmentedCoding #SoftwareDevelopment #Converge2020 #GlobantConverge #AugmentedCollaboration #FutureOfCoding'",14,0,0,"#Followthecode, #AugmentedCoding, #SoftwareDevelopment, #Converge2020, #GlobantConverge, #AugmentedCollaboration, #FutureOfCoding'",linkedin,en,"A Globant criou o Augmented Coding, uma solução para empresas e desenvolvedores que lhes permitirá tirar proveito das possibilidades da IA. Quer saber do que se trata a nossa ferramenta? Clique aqui 👉 https://bit.ly/3jw304F#Followthecode #AugmentedCoding #SoftwareDevelopment # Converge2020 #GlobantConverge #AugmentedCollaboration #FutureOfCoding &#39;",,,
148,globant,,2020-10-05,¿Te interesa saber cómo reinventarte para hacer fit en la era digital? Este miércoles 7 de Octubre a las 13:30 (ART) vamos a estar con Ignacio Marseillan y Federico Carrera conversando sobre este tema y pensando juntos cómo podemos seguir reinventándonos. Link para inscribirse: https://rutadna.com/',7,0,0,,linkedin,es,"Você está interessado em saber como se reinventar para se enquadrar na era digital? Nesta quarta-feira, 7 de outubro às 13h30 (ART) estaremos com Ignacio Marseillan e Federico Carrera conversando sobre este tema e pensando juntos como podemos continuar a nos reinventar. Link para se registrar: https://rutadna.com/ &#39;",,,
189,globant,,2020-10-05,"Descubre algunas ideas de grandes mentes como Steve Wozniak, Tan Le, Brian Elliott and Michael Feathers, quienes estuvieron con nosotros en Converge+ mientras presentamos Augmented Coding, el futuro del desarrollo de software. 👉 https://bit.ly/3jcE9CL'",37,0,1416,,linkedin,es,"Descubra algumas ideias de grandes mentes como Steve Wozniak, Tan Le, Brian Elliott e Michael Feathers, que estiveram conosco na Converge + quando introduzimos a Codificação Aumentada, o futuro do desenvolvimento de software. 👉 https://bit.ly/3jcE9CL &#39;",,,
192,globant,,2020-10-05,"Check some insights from inspiring minds such as Steve Wozniak, Tan Le, Brian Elliott, Haldo Spontón, Michael Feathers and James Taylor joined us last September at Converge+ as we unveiled Augmented Coding, the future of collaboration. 👉 https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",26,0,1126,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Confira alguns insights de mentes inspiradoras como Steve Wozniak, Tan Le, Brian Elliott, Haldo Spontón, Michael Feathers e James Taylor se juntaram a nós em setembro passado no Converge + quando revelamos a Codificação Aumentada, o futuro da colaboração. 👉 https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
193,globant,,2020-10-05,"Globant presents Augmented Coding, a tool that helps developers code faster, ⚡ with fewer errors and unleashes their potential by empowering them 💥 through a newfound autonomy. Are you ready for the future of work? 👉 https://bit.ly/33GZbUR#Followthecode #SoftwareDevelopment #Converge2020 #GlobantConverge'",97,1,3534,"#Followthecode, #SoftwareDevelopment, #Converge2020, #GlobantConverge'",linkedin,en,"Globant apresenta Augmented Coding, uma ferramenta que ajuda os desenvolvedores a codificar mais rápido, ⚡ com menos erros e liberar seu potencial, capacitando-os 💥 por meio de uma nova autonomia. Você está pronto para o futuro do trabalho? 👉 https://bit.ly/33GZbUR#Followthecode #SoftwareDevelopment # Converge2020 #GlobantConverge &#39;",,,
195,globant,,2020-10-05,"""At Globant we are always learning and growing. Technology has unlimited potential and allows us to create innovative solutions for the most complex problems💻. Learn more about Robin Schneider's career path and join us to discover everything you can achieve 👉 https://bit.ly/3645Mu5  #Career #GlobantDNA #Mycareer #Design""",100,3,2875,"#Career, #GlobantDNA, #Mycareer, #Design""",linkedin,en,"&quot;Na Globant, estamos sempre aprendendo e crescendo. A tecnologia tem potencial ilimitado e nos permite criar soluções inovadoras para os problemas mais complexos💻. Saiba mais sobre a carreira de Robin Schneider e junte-se a nós para descobrir tudo o que você pode alcançar 👉 https: // bit .ly / 3645Mu5 #Career #GlobantDNA #Mycareer #Design &quot;",,,
196,globant,,2020-10-05,"We believe in a culture of empowerment and belonging where everyone can develop to their full potential. Within our social, gender, ethnic, cultural or nationality differences we found our strength and uniqueness. Our diversity makes us stronger! #BeKind #DiversityMatters #CulturalDiversity'",140,2,1788,"#BeKind, #DiversityMatters, #CulturalDiversity'",linkedin,en,"Acreditamos em uma cultura de empoderamento e pertencimento, onde todos podem desenvolver todo o seu potencial. Dentro de nossas diferenças sociais, de gênero, étnicas, culturais ou de nacionalidade encontramos nossa força e singularidade. Nossa diversidade nos torna mais fortes! #BeKind #DiversityMatters #CulturalDiversity &#39;",,,
198,globant,,2020-10-05,"At Globant, we believe in a culture of empowerment and belonging where everyone can develop to their full potential.We are very excited to launch this initiative, it is a chance to immerse ourselves in learning more about different aspects of diversity and inclusion, including some great talks from our Globers, external speakers and some fun activities. Check out some of our open talks  Spanish: https://bit.ly/3nC0GMb English: https://bit.ly/3jMOo0W Stay tuned to the #DiversityMonth!'",249,0,4809,#DiversityMonth!',linkedin,en,"Na Globant, acreditamos em uma cultura de empoderamento e pertencimento, onde todos podem desenvolver todo o seu potencial. Estamos muito animados para lançar esta iniciativa, é uma chance de mergulharmos em aprender mais sobre diferentes aspectos da diversidade e inclusão, incluindo alguns ótimas palestras de nossos Globers, palestrantes externos e algumas atividades divertidas. Confira algumas de nossas palestras abertas em espanhol: https://bit.ly/3nC0GMb Inglês: https://bit.ly/3jMOo0W Fique ligado no #DiversityMonth! &#39;",,,
200,globant,,2020-10-05,"¡Es momento de reconocer a mujeres que hacen la diferencia! 🏆👩\u200d💻 Participa de los #GlobantAwards edición #WomenThatBuild, premio que busca reconocer a mujeres que han hecho su carrera en tecnología, que inspiran, lideran y ayudan al cambio. ¡Etiqueta y postula a tu candidata! 🙋\u200d♀️ Revisa todos los detalles del premio aquí: https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild'",65,1,3094,"#GlobantAwards, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin,es,"É hora de reconhecer mulheres que fazem a diferença! 🏆👩 \ u200d💻 Participe da edição #GlobantAwards #WomenThatBuild, um prêmio que busca reconhecer mulheres que fizeram carreira em tecnologia, que inspiram, lideram e ajudam a mudar. Identifique e indique o seu candidato! 🙋 \ u200d♀️ Confira todos os detalhes do prêmio aqui: https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild &#39;",,,
203,globant,,2020-10-05,"This moment should be the clarion call to businesses to put digital customer experience at the heart of their strategy. 💥As one of the leaders of the Worldwide Customer Experience Improvement Services 2020 recognized by IDC, we invite you to explore in our #SentinelReport the latest market trends, insights, and industry behavior of Consumers in Context. 👉 https://bit.ly/2YFJkTy#StayRelevant #Consumers #Reinvention #CustomerExperience #Insights'",21,0,1019,"#SentinelReport, #StayRelevant, #Consumers, #Reinvention, #CustomerExperience, #Insights'",linkedin,en,"Este momento deve ser o sinal de alerta para que as empresas coloquem a experiência digital do cliente no centro de sua estratégia. 💥Como um dos líderes do Worldwide Customer Experience Improvement Services 2020 reconhecido pela IDC, convidamos você a explorar em nosso #SentinelReport as últimas tendências de mercado, percepções e comportamento da indústria de consumidores em contexto. 👉 https://bit.ly/2YFJkTy#StayRelevant #Consumers #Reinvention #CustomerExperience #Insights &#39;",,,
