id,company,post_title,post_date,post_text,post_text_pt,post_likes,post_comments,post_hashtags,assunto,modelo,tipo
103,softexnacional,,2020-05-23,"Webinar de DúvidasPrograma IA MCTIC.Nesta quarta-feira, 13/05, às 16h, realizaremos um webinar para apresentar brevemente o programa e responder às dúvidas sobre o edital. Participe e conheça mais sobre esse projeto que oferece investimentos de até R$500 mil para aceleração de projetos em inteligência artificial..Clique no link e descubra mais sobre o programa: https://lnkd.in/dE6pvhR'","Webinar de DúvidasPrograma IA MCTIC.Nesta quarta-feira, 13/05, às 16h, realizaremos um webinar para apresentar brevemente o programa e responder às dúvidas sobre o edital. Participe e conheça mais sobre esse projeto que oferece investimentos de até R$500 mil para aceleração de projetos em inteligência artificial..Clique no link e descubra mais sobre o programa: https://lnkd.in/dE6pvhR'",13,0,,Variados,,
104,softexnacional,,2020-05-23,"A Fumsoft preocupada com os desafios de seus associados e do setor de TI, organizou um conjunto webinars para auxiliar nossos empresas a superar os impactos do COVID-19. .Convidamos instituições para conversar e ajudar a achar caminhos para o setor de tecnologia nesse novo cenário. Venha contribuir com sua experiência, boas práticas, lições e visão de futuro. .""O setor de TI na superação da crise do COVID-19: uma agenda em construção"" é o tema do nosso segundo evento, com o presidente da Softex - Ruben Delgado e as lideranças do setor de TI em Minas Gerais..Leonardo Fares - Presidente da Fumsoft- Sociedade Mineira de Software;.Marcos Távora - Presidente da Assespro-MG - Associação das Empresas Brasileiras de Tecnologia da Informação;.Harlen Duque - Presidente da Sucesu Nacional e de MG - Sociedade de Usuários de Tecnologia..Dia 28 de maio as 18 horas. Clique e se inscreva: https://lnkd.in/dv7wdKV.Nos vemos lá!.Fumsoft SUCESU MINAS Assespro-MG'","A Fumsoft preocupada com os desafios de seus associados e do setor de TI, organizou um conjunto webinars para auxiliar nossos empresas a superar os impactos do COVID-19. .Convidamos instituições para conversar e ajudar a achar caminhos para o setor de tecnologia nesse novo cenário. Venha contribuir com sua experiência, boas práticas, lições e visão de futuro. .""O setor de TI na superação da crise do COVID-19: uma agenda em construção"" é o tema do nosso segundo evento, com o presidente da Softex - Ruben Delgado e as lideranças do setor de TI em Minas Gerais..Leonardo Fares - Presidente da Fumsoft- Sociedade Mineira de Software;.Marcos Távora - Presidente da Assespro-MG - Associação das Empresas Brasileiras de Tecnologia da Informação;.Harlen Duque - Presidente da Sucesu Nacional e de MG - Sociedade de Usuários de Tecnologia..Dia 28 de maio as 18 horas. Clique e se inscreva: https://lnkd.in/dv7wdKV.Nos vemos lá!.Fumsoft SUCESU MINAS Assespro-MG'",28,0,,Variados,,
105,softexnacional,,2020-05-23,Programa IA2 MCTIC. Webinar dia 12/05 às 17h..Convidados especiais debatem o potencial e as tendências da inteligência artificial. .Inscrições abertas: http://softex.br/iamctic/',Programa IA2 MCTIC. Webinar dia 12/05 às 17h..Convidados especiais debatem o potencial e as tendências da inteligência artificial. .Inscrições abertas: http://softex.br/iamctic/',17,3,,Variados,,
106,softexnacional,,2020-05-23,"O Programa IA2 MCTIC recebe, nesta quinta-feira (28/5), às 17h, o convidado.Sérgio GAMA - Senior Developer Advocate Leader IBM LA.Linktr.ee/iamctic.MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'","O Programa IA2 MCTIC recebe, nesta quinta-feira (28/5), às 17h, o convidado.Sérgio GAMA - Senior Developer Advocate Leader IBM LA.Linktr.ee/iamctic.MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",10,0,,Variados,,
107,softexnacional,,2020-05-23,"Está aberta a chamada para contratação de empresas de gestão de projetos para a coordenação e desenvolvimento das operações do Programa THEch, em Teresina-PI..Acesse o edital e confira os detalhes desta chamada. https://lnkd.in/gDW82UG.As propostas e currículos devem ser submetidos até o dia 24/05/2020..#Participe #Indique #Teresina'","Está aberta a chamada para contratação de empresas de gestão de projetos para a coordenação e desenvolvimento das operações do Programa THEch, em Teresina-PI..Acesse o edital e confira os detalhes desta chamada. https://lnkd.in/gDW82UG.As propostas e currículos devem ser submetidos até o dia 24/05/2020..#Participe #Indique #Teresina'",10,0,"#Participe, #Indique, #Teresina'",Variados,,
108,softexnacional,,2020-05-23,"Hoje, 14/5, às 17h.No segundo webinar da trilha de Inteligência Artificial organizada pelo Programa IA2 MCTIC, discutiremos desafio e oportunidades do mercado de IA..Acesse linktr.ee/iamctic e saiba mais'","Hoje, 14/5, às 17h.No segundo webinar da trilha de Inteligência Artificial organizada pelo Programa IA2 MCTIC, discutiremos desafio e oportunidades do mercado de IA..Acesse linktr.ee/iamctic e saiba mais'",4,0,,Variados,,
43,softexnacional,,2020-04-23,"Nosso Presidente Executivo Ruben Delgado, analisa o impacto da pandemia do coronavírus na telemedicina, no e-commerce e em outros importantes segmentos diretamente envolvidos com a tecnologia https://lnkd.in/d7Bp7uG.Assessoria de Imprensa MLP Karen Kornilovicz'","Nosso Presidente Executivo Ruben Delgado, analisa o impacto da pandemia do coronavírus na telemedicina, no e-commerce e em outros importantes segmentos diretamente envolvidos com a tecnologia https://lnkd.in/d7Bp7uG.Assessoria de Imprensa MLP Karen Kornilovicz'",14,2,,Variados,,
109,softexnacional,,2020-04-23,"Webinar Mecanismos de Entrada e Manutenção de Operações no Mercado Internacional para Empresas de Tecnologia, com Guilherme Amorim, gestor da área internacional da Softex..Dia 07 de maio às 10h..Inscrições: https://lnkd.in/dGJq44H'","Webinar Mecanismos de Entrada e Manutenção de Operações no Mercado Internacional para Empresas de Tecnologia, com Guilherme Amorim, gestor da área internacional da Softex..Dia 07 de maio às 10h..Inscrições: https://lnkd.in/dGJq44H'",6,0,,Variados,,
110,softexnacional,,2020-04-23,"No dia 4 de maio será lançado pela Softex e pelo Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC, o *Edital de Startups do Programa IA2 MCTIC.*.A participação deste edital possibilita que projetos de *Grupos de Pesquisa, Empresas de TI e/ou Startups* sejam acelerados em um programa com investimentos de até R$ 500 mil..Participe do lançamento e saiba mais sobre como candidatar seu projeto!Link de inscrição: https://lnkd.in/dRXCT7v.Acesse nosso site e saiba mais: www.softex.br/iamctic'","No dia 4 de maio será lançado pela Softex e pelo Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC, o *Edital de Startups do Programa IA2 MCTIC.*.A participação deste edital possibilita que projetos de *Grupos de Pesquisa, Empresas de TI e/ou Startups* sejam acelerados em um programa com investimentos de até R$ 500 mil..Participe do lançamento e saiba mais sobre como candidatar seu projeto!Link de inscrição: https://lnkd.in/dRXCT7v.Acesse nosso site e saiba mais: www.softex.br/iamctic'",16,2,,Variados,,
111,softexnacional,,2020-04-23,"Realizaremos na quinta-feira, 07/maio, às 16 horas, um Webinar para esclarecimento de dúvidas sobre o Edital de Startups do Programa IA2 MCTIC.•Para participar, inscreva-se no link em nossa bio.•Para conhecer melhor o programa, ou cadastrar seu projeto, acesse softex.br/iamctic•MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'","Realizaremos na quinta-feira, 07/maio, às 16 horas, um Webinar para esclarecimento de dúvidas sobre o Edital de Startups do Programa IA2 MCTIC.•Para participar, inscreva-se no link em nossa bio.•Para conhecer melhor o programa, ou cadastrar seu projeto, acesse softex.br/iamctic•MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",10,0,,Variados,,
112,softexnacional,,2020-04-23,"Empreendedores de todo o Brasil disponibilizamos conteúdos exclusivos para startups em estágio inicial ou pra quem quer tirar uma ideia do papel. .São dois módulos, cada um deles com 12 videoaulas na plataforma do Programa @conectastartupbr. Participe, as inscrições são gratuitas: https://lnkd.in/dKXwfrC.#videoaulas #empreender #startups'","Empreendedores de todo o Brasil disponibilizamos conteúdos exclusivos para startups em estágio inicial ou pra quem quer tirar uma ideia do papel. .São dois módulos, cada um deles com 12 videoaulas na plataforma do Programa @conectastartupbr. Participe, as inscrições são gratuitas: https://lnkd.in/dKXwfrC.#videoaulas #empreender #startups'",28,0,"#videoaulas, #empreender, #startups'",Developer,,
113,softexnacional,,2020-04-23,"Edital Aberto | Startups, Empresas de TI e Grupos de Pesquisa: http://softex.br/iamctic/.Está aberto o Edital de Startups do Programa IA2 MCTIC. A participação deste edital possibilita que projetos de Grupos de Pesquisa, Empresas de TI e/ou Startups participem de um programa com voltado para aceleração de inteligência artificial com investimentos de até R$ 500 mil..#startups #iamctic'","Edital Aberto | Startups, Empresas de TI e Grupos de Pesquisa: http://softex.br/iamctic/.Está aberto o Edital de Startups do Programa IA2 MCTIC. A participação deste edital possibilita que projetos de Grupos de Pesquisa, Empresas de TI e/ou Startups participem de um programa com voltado para aceleração de inteligência artificial com investimentos de até R$ 500 mil..#startups #iamctic'",19,0,"#startups, #iamctic'",Variados,,
114,softexnacional,,2020-04-23,"Participe do Webinar *Escalando Agilidade com DevOps, Scrum e MPS para Software e Serviços* com Analia Irigoyen, especialista em Métodos Ágeis da ProMove Soluções._________Dia 27 de abril às 17h. Inscrições: https://bit.ly/WebinarsMPS.#Softex #MPSBR'","Participe do Webinar *Escalando Agilidade com DevOps, Scrum e MPS para Software e Serviços* com Analia Irigoyen, especialista em Métodos Ágeis da ProMove Soluções._________Dia 27 de abril às 17h. Inscrições: https://bit.ly/WebinarsMPS.#Softex #MPSBR'",18,0,"#Softex, #MPSBR'",Variados,,
115,softexnacional,,2020-04-23,Prorrogamos as inscrições da Chamada para ICTs atuarem junto ao Programa Prioritário de Fomento ao Empreendedorismo Inovador na região da SUFRAMA..As inscrições e o envio dos projetos podem ser realizados até 22/04/2020. https://lnkd.in/dHrW5gs.#SUFRAMA #Manaus #Acre #Amazonas #Rondônia #Roraima #Macapá #Santana',Prorrogamos as inscrições da Chamada para ICTs atuarem junto ao Programa Prioritário de Fomento ao Empreendedorismo Inovador na região da SUFRAMA..As inscrições e o envio dos projetos podem ser realizados até 22/04/2020. https://lnkd.in/dHrW5gs.#SUFRAMA #Manaus #Acre #Amazonas #Rondônia #Roraima #Macapá #Santana',11,0,"#SUFRAMA, #Manaus, #Acre, #Amazonas, #Rondônia, #Roraima, #Macapá, #Santana'",Variados,,
116,softexnacional,,2020-04-23,"#EstamosJuntos em mais uma ação para fomentar o ecossistema de inovação. https://lnkd.in/dj_c-pi.Participe do Webinar *Impacto do COVID-19 na execução de Políticas Públicas de Inovação*..Nossos analistas abrirão suas câmeras para discutir impactos imediatos, lições já aprendidas, próximos passos e tendências..#politicaspublicas #webinargratuito #estamosjuntos'","#EstamosJuntos em mais uma ação para fomentar o ecossistema de inovação. https://lnkd.in/dj_c-pi.Participe do Webinar *Impacto do COVID-19 na execução de Políticas Públicas de Inovação*..Nossos analistas abrirão suas câmeras para discutir impactos imediatos, lições já aprendidas, próximos passos e tendências..#politicaspublicas #webinargratuito #estamosjuntos'",17,1,"#EstamosJuntos, #politicaspublicas, #webinargratuito, #estamosjuntos'",Variados,,
32,softexnacional,,2020-03-24,"Reunimos uma seleção de empresas e startups que podem ajudar no combate ao COVID-19 e minimizar o impacto do momento que estamos vivemos, seja na área de negócios, da saúde ou em outras áreas que também podem colaborar nesse período emergencial. .Acesse e conheça as soluções: https://lnkd.in/dJNpAMd.#tecnologiasalva #tecnologiacuida #tecnologiaaproxima #estamosjuntos'","Reunimos uma seleção de empresas e startups que podem ajudar no combate ao COVID-19 e minimizar o impacto do momento que estamos vivemos, seja na área de negócios, da saúde ou em outras áreas que também podem colaborar nesse período emergencial. .Acesse e conheça as soluções: https://lnkd.in/dJNpAMd.#tecnologiasalva #tecnologiacuida #tecnologiaaproxima #estamosjuntos'",19,0,"#tecnologiasalva, #tecnologiacuida, #tecnologiaaproxima, #estamosjuntos'",IOT,,
61,softexnacional,,2020-03-24,"Startups e PMEs: a Comissão Europeia está convocando a submissão de soluções inovadoras para combater o surto de coronavírus..Com um orçamento de € 164 milhões para tecnologias e inovações que possam ajudar no tratamento, teste, monitoramento ou outros aspectos do surto de coronavírus..Inscrições até às 13h de quarta-feira, 18 de março (horário de Brasília, Brasil / 17h horário local de Bruxelas): https://lnkd.in/ecf-dXT.Imagem e fonte: Site oficial da Comissão Europeia www.ec.europa.eu'","Startups e PMEs: a Comissão Europeia está convocando a submissão de soluções inovadoras para combater o surto de coronavírus..Com um orçamento de € 164 milhões para tecnologias e inovações que possam ajudar no tratamento, teste, monitoramento ou outros aspectos do surto de coronavírus..Inscrições até às 13h de quarta-feira, 18 de março (horário de Brasília, Brasil / 17h horário local de Bruxelas): https://lnkd.in/ecf-dXT.Imagem e fonte: Site oficial da Comissão Europeia www.ec.europa.eu'",4,0,,Variados,,
117,softexnacional,,2020-03-24,"O Programa IA2 MCTIC surgiu no intuito de promover a face digital da economia, acelerando negócios e soluções orientados á inteligência artificial para melhorar a vida das pessoas. .E é em respeito este propósito, às pessoas e às instituições que estão embarcando conosco nessa jornada que estamos nos adaptando ao cenário atual. .O IA2 MCTIC não para, e continuaremos nossa execução como previsto no cronograma do Programa. Entretanto, todas as nossas ações, incluindo as que inicialmente faríamos de forma presencial, serão executadas através de plataformas digitais. .Continuamos disponíveis para atender suas solicitações não hesite em nos procurar. .Estamos trabalhando para que você possa estar com a gente rumo a um Brasil mais digital.'","O Programa IA2 MCTIC surgiu no intuito de promover a face digital da economia, acelerando negócios e soluções orientados á inteligência artificial para melhorar a vida das pessoas. .E é em respeito este propósito, às pessoas e às instituições que estão embarcando conosco nessa jornada que estamos nos adaptando ao cenário atual. .O IA2 MCTIC não para, e continuaremos nossa execução como previsto no cronograma do Programa. Entretanto, todas as nossas ações, incluindo as que inicialmente faríamos de forma presencial, serão executadas através de plataformas digitais. .Continuamos disponíveis para atender suas solicitações não hesite em nos procurar. .Estamos trabalhando para que você possa estar com a gente rumo a um Brasil mais digital.'",10,0,,Variados,,
118,softexnacional,,2020-03-24,"Nosso Programa de Certificações, MPS.BR, também se adequou a este momento..Em regime especial as atividades da avaliação poderão ser autorizadas para realização remota..Acesse o comunicado oficial do MPS.BR e saiba mais https://lnkd.in/daTuqZV'","Nosso Programa de Certificações, MPS.BR, também se adequou a este momento..Em regime especial as atividades da avaliação poderão ser autorizadas para realização remota..Acesse o comunicado oficial do MPS.BR e saiba mais https://lnkd.in/daTuqZV'",7,0,,Variados,,
